Date,Time,Price
20250403,192800,3128.5
20250403,192900,3127.5
20250403,193000,3127
20250403,193100,3127.3
20250403,193200,3125.4
20250403,193300,3126.1
20250403,193400,3125.4
20250403,193500,3125.1
20250403,193600,3125.2
20250403,193700,3124.5
20250403,193800,3124
20250403,193900,3123.4
20250403,194000,3123.8
20250403,194100,3124.2
20250403,194200,3124.2
20250403,194300,3124.1
20250403,194400,3124.9
20250403,194500,3124.2
20250403,194600,3125.4
20250403,194700,3124.3
20250403,194800,3123.8
20250403,194900,3124
20250403,195000,3123.3
20250403,195100,3122.7
20250403,195200,3122.1
20250403,195300,3123.2
20250403,195400,3124.7
20250403,195500,3125
20250403,195600,3125.7
20250403,195700,3125.8
20250403,195800,3126.7
20250403,195900,3126.7
20250403,200000,3127.3
20250403,200100,3127.2
20250403,200200,3128.3
20250403,200300,3128.5
20250403,200400,3128.8
20250403,200500,3128.4
20250403,200600,3128.3
20250403,200700,3128.7
20250403,200800,3129.1
20250403,200900,3129.2
20250403,201000,3129.1
20250403,201100,3129.1
20250403,201200,3128.7
20250403,201300,3129.1
20250403,201400,3128.8
20250403,201500,3128.7
20250403,201600,3128.1
20250403,201700,3128.9
20250403,201800,3128.8
20250403,201900,3129
20250403,202000,3129.1
20250403,202100,3129
20250403,202200,3128.9
20250403,202300,3129.2
20250403,202400,3129.3
20250403,202500,3129.3
20250403,202600,3129.3
20250403,202700,3131.2
20250403,202800,3131.6
20250403,202900,3131.4
20250403,203000,3131.6
20250403,203100,3131.3
20250403,203200,3132.2
20250403,203300,3132.2
20250403,203400,3132.4
20250403,203500,3131.4
20250403,203600,3132.1
20250403,203700,3132.2
20250403,203800,3133.8
20250403,203900,3134.4
20250403,204000,3134.8
20250403,204100,3135.8
20250403,204200,3135.8
20250403,204300,3136.2
20250403,204400,3135.8
20250403,204500,3136.6
20250403,204600,3139.3
20250403,204700,3139.9
20250403,204800,3140.2
20250403,204900,3139.3
20250403,205000,3138.5
20250403,205100,3139.3
20250403,205200,3137.7
20250403,205300,3137.6
20250403,205400,3137.4
20250403,205500,3136.2
20250403,205600,3137.4
20250403,205700,3136.8
20250403,205800,3136.6
20250403,205900,3136.4
20250403,210000,3137.3
20250403,220100,3138
20250403,220200,3136.7
20250403,220300,3136.7
20250403,220400,3136.6
20250403,220500,3136.7
20250403,220600,3137.3
20250403,220700,3137.5
20250403,220800,3137
20250403,220900,3136.8
20250403,221000,3136.2
20250403,221100,3136
20250403,221200,3136.8
20250403,221300,3137
20250403,221400,3136.1
20250403,221500,3136.9
20250403,221600,3136.6
20250403,221700,3136
20250403,221800,3136.2
20250403,221900,3137.1
20250403,222000,3136.8
20250403,222100,3137.1
20250403,222200,3136.6
20250403,222300,3136.6
20250403,222400,3136.2
20250403,222500,3135.9
20250403,222600,3135.6
20250403,222700,3135.9
20250403,222800,3135.8
20250403,222900,3135.5
20250403,223000,3136.3
20250403,223100,3136.5
20250403,223200,3137.1
20250403,223300,3137.6
20250403,223400,3138.5
20250403,223500,3138.5
20250403,223600,3138.6
20250403,223700,3138.7
20250403,223800,3138.5
20250403,223900,3138
20250403,224000,3137.5
20250403,224100,3137.6
20250403,224200,3136.9
20250403,224300,3137.5
20250403,224400,3137.6
20250403,224500,3138.3
20250403,224600,3138
20250403,224700,3134.7
20250403,224800,3134.9
20250403,224900,3134.6
20250403,225000,3134.5
20250403,225100,3134.3
20250403,225200,3134.3
20250403,225300,3134.3
20250403,225400,3133.9
20250403,225500,3134.1
20250403,225600,3134.6
20250403,225700,3134.3
20250403,225800,3134.8
20250403,225900,3136.6
20250403,230000,3137
20250403,230100,3137
20250403,230200,3134.8
20250403,230300,3135.2
20250403,230400,3134.5
20250403,230500,3133.9
20250403,230600,3133.4
