Date,Time,Price
20250627,165700,22788
20250627,165800,22794.5
20250627,165900,22795.5
20250627,170000,22794
20250627,170100,22794.75
20250627,170200,22790.75
20250627,170300,22785.25
20250627,170400,22779.5
20250627,170500,22783.75
20250627,170600,22783
20250627,170700,22782.75
20250627,170800,22782
20250627,170900,22787.25
20250627,171000,22786.25
20250627,171100,22789.5
20250627,171200,22793.75
20250627,171300,22793
20250627,171400,22794.25
20250627,171500,22796.25
20250627,171600,22795.25
20250627,171700,22790.5
20250627,171800,22791.75
20250627,171900,22790.25
20250627,172000,22781
20250627,172100,22786.25
20250627,172200,22783.25
20250627,172300,22783.25
20250627,172400,22776.5
20250627,172500,22769.75
20250627,172600,22773
20250627,172700,22771.75
20250627,172800,22777
20250627,172900,22772.25
20250627,173000,22771.25
20250627,173100,22772.5
20250627,173200,22774.75
20250627,173300,22777.75
20250627,173400,22773
20250627,173500,22770.5
20250627,173600,22766.25
20250627,173700,22765.25
20250627,173800,22764
20250627,173900,22767.5
20250627,174000,22769.25
20250627,174100,22773
20250627,174200,22778.25
20250627,174300,22779.75
20250627,174400,22775.5
20250627,174500,22773.5
20250627,174600,22751.25
20250627,174700,22730.5
20250627,174800,22722
20250627,174900,22733.25
20250627,175000,22720.25
20250627,175100,22717
20250627,175200,22712.75
20250627,175300,22714.75
20250627,175400,22729.5
20250627,175500,22723.25
20250627,175600,22719.5
20250627,175700,22710
20250627,175800,22713.75
20250627,175900,22722.25
20250627,180000,22727.25
20250627,180100,22736.25
20250627,180200,22726.5
20250627,180300,22727
20250627,180400,22732.75
20250627,180500,22731.75
20250627,180600,22728.75
20250627,180700,22735.5
20250627,180800,22738.5
20250627,180900,22731.75
20250627,181000,22729.5
20250627,181100,22729.25
20250627,181200,22733.5
20250627,181300,22728.75
20250627,181400,22719
20250627,181500,22707.5
20250627,181600,22711.5
20250627,181700,22709.5
20250627,181800,22711.25
20250627,181900,22715
20250627,182000,22693
20250627,182100,22690.75
20250627,182200,22689
20250627,182300,22689.75
20250627,182400,22680
20250627,182500,22690.25
20250627,182600,22694.25
20250627,182700,22700.5
20250627,182800,22693.5
20250627,182900,22686.75
20250627,183000,22678.75
20250627,183100,22666.5
20250627,183200,22655.5
20250627,183300,22655.25
20250627,183400,22673
20250627,183500,22662.75
20250627,183600,22670.5
20250627,183700,22674
20250627,183800,22655.75
20250627,183900,22653
20250627,184000,22638
20250627,184100,22635.25
20250627,184200,22631.25
20250627,184300,22633.5
20250627,184400,22615.75
20250627,184500,22615.75
20250627,184600,22640.75
20250627,184700,22655
20250627,184800,22658.5
20250627,184900,22647
20250627,185000,22640.75
20250627,185100,22635.5
20250627,185200,22626.5
20250627,185300,22626.5
20250627,185400,22602
20250627,185500,22618.75
20250627,185600,22611.5
20250627,185700,22600.5
20250627,185800,22601.25
20250627,185900,22608.5
20250627,190000,22614.25
20250627,190100,22611
20250627,190200,22618.5
20250627,190300,22613.5
20250627,190400,22624.75
20250627,190500,22630.5
20250627,190600,22638.25
20250627,190700,22632.75
20250627,190800,22645.25
20250627,190900,22651.5
20250627,191000,22646.5
20250627,191100,22644.5
20250627,191200,22657
20250627,191300,22664.25
20250627,191400,22657.25
20250627,191500,22663.25
20250627,191600,22666.5
20250627,191700,22665.25
20250627,191800,22670.75
20250627,191900,22659.75
20250627,192000,22653.5
20250627,192100,22662.25
20250627,192200,22665.5
20250627,192300,22662
20250627,192400,22673.25
20250627,192500,22673.75
20250627,192600,22678.25
20250627,192700,22685.75
20250627,192800,22677.5
20250627,192900,22677.75
20250627,193000,22666.75
20250627,193100,22671.25
20250627,193200,22682
20250627,193300,22681.25
20250627,193400,22684
20250627,193500,22689.75
20250627,193600,22689.25
20250627,193700,22686.5
20250627,193800,22690
20250627,193900,22697
20250627,194000,22697.25
20250627,194100,22698.5
20250627,194200,22707.25
20250627,194300,22704.25
20250627,194400,22706.25
20250627,194500,22708.25
20250627,194600,22705.25
20250627,194700,22709.75
20250627,194800,22714.75
20250627,194900,22714
20250627,195000,22717.25
20250627,195100,22706.5
20250627,195200,22723
20250627,195300,22723
20250627,195400,22720
20250627,195500,22732
20250627,195600,22737.25
20250627,195700,22737.75
20250627,195800,22748
20250627,195900,22755.5
20250627,200000,22756
20250627,200100,22752
20250627,200200,22735.25
20250627,200300,22743
20250627,200400,22742
20250627,200500,22749.25
20250627,200600,22738
20250627,200700,22741
20250627,200800,22737.75
20250627,200900,22741.25
20250627,201000,22744
20250627,201100,22743
20250627,201200,22744
20250627,201300,22744.5
20250627,201400,22743.75
20250627,201500,22737.75
20250627,201600,22740.5
20250627,201700,22741.75
20250627,201800,22739
20250627,201900,22741.25
20250627,202000,22741.5
